order_id,gmv,profit,quantity,category,sub_category,cost,total_gmv,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2014-9502741,336,71,3,Furniture,Bookcases,265,1008,265,213,2014-11-13,Madeline Crooks,Ajaccio,France,Central,Consumer,2014-11-15,Priority,8.738635,41.919229
AZ-2013-6053610,25,11,3,Office Supplies,Fasteners,14,75,14,33,2013-06-19,Maya Pamphlett,Tivoli,Italy,South,Consumer,2013-06-21,Priority,12.8022261,41.959817
AZ-2013-6053610,159,60,3,Furniture,Furnishings,99,477,99,180,2013-06-19,Maya Pamphlett,Tivoli,Italy,South,Consumer,2013-06-21,Priority,12.8022261,41.959817
AZ-2013-885616,1231,468,5,Technology,Accessories,763,6155,763,2340,2013-09-14,James Casados,Pamplona,Spain,South,Consumer,2013-09-15,Priority,-1.6457745,42.812526
AZ-2011-2918397,716,143,4,Office Supplies,Storage,573,2864,573,572,2011-01-07,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,2011-01-08,Priority,5.878219,43.102976
AZ-2011-2918397,155,36,1,Furniture,Bookcases,119,155,119,36,2011-01-07,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,2011-01-08,Priority,5.878219,43.102976
AZ-2011-2918397,33,2,3,Office Supplies,Fasteners,31,99,31,6,2011-01-07,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,2011-01-08,Priority,5.878219,43.102976
AZ-2014-1308209,43,1,3,Office Supplies,Art,42,129,42,3,2014-06-03,Aaron Cunningham,Carcassonne,France,Central,Consumer,2014-06-04,Priority,2.353663,43.212161
AZ-2014-1308209,809,296,7,Office Supplies,Storage,513,5663,513,2072,2014-06-03,Aaron Cunningham,Carcassonne,France,Central,Consumer,2014-06-04,Priority,2.353663,43.212161
AZ-2011-8308381,246,3,2,Technology,Phones,243,492,243,6,2011-03-24,Lily Tyler,Carcassonne,France,Central,Home Office,2011-03-27,Priority,2.353663,43.212161
AZ-2011-8308381,605,103,14,Office Supplies,Binders,426,8470,502,1442,2011-03-24,Lily Tyler,Carcassonne,France,Central,Home Office,2011-03-27,Priority,2.353663,43.212161
AZ-2011-8308381,230,20,2,Office Supplies,Storage,210,460,210,40,2011-03-24,Lily Tyler,Carcassonne,France,Central,Home Office,2011-03-27,Priority,2.353663,43.212161
AZ-2013-5523176,154,28,7,Office Supplies,Art,126,1078,126,196,2013-03-19,Kai Bolden,Marseille,France,Central,Consumer,2013-03-22,Priority,5.36978,43.296482
AZ-2013-3301955,143,11,8,Office Supplies,Art,132,1144,132,88,2013-12-31,Nicole Johns,Marseille,France,Central,Consumer,2014-01-02,Priority,5.36978,43.296482
AZ-2011-8223268,322,80,6,Office Supplies,Art,242,1932,242,480,2011-06-06,Harry Ahmed,Marseille,France,Central,Consumer,2011-06-09,Priority,5.36978,43.296482
AZ-2012-4561991,46,9,4,Office Supplies,Labels,37,184,37,36,2012-12-12,Maya Pamphlett,Marseille,France,Central,Consumer,2012-12-15,Priority,5.36978,43.296482
AZ-2012-9488073,365,65,7,Office Supplies,Storage,300,2555,300,455,2012-12-29,Tahlia Murnin,Marseille,France,Central,Consumer,2013-01-01,Priority,5.36978,43.296482
AZ-2013-5523176,567,180,8,Technology,Machines,387,4536,387,1440,2013-03-19,Kai Bolden,Marseille,France,Central,Consumer,2013-03-22,Priority,5.36978,43.296482
AZ-2013-3301955,118,13,2,Technology,Accessories,105,236,105,26,2013-12-31,Nicole Johns,Marseille,France,Central,Consumer,2014-01-02,Priority,5.36978,43.296482
AZ-2012-1411846,28,0,3,Office Supplies,Labels,28,84,28,0,2012-12-12,Mary Parker,Marseille,France,Central,Corporate,2012-12-14,Priority,5.36978,43.296482
AZ-2012-1411846,57,23,5,Office Supplies,Fasteners,34,285,34,115,2012-12-12,Mary Parker,Marseille,France,Central,Corporate,2012-12-14,Priority,5.36978,43.296482
AZ-2013-2573361,644,89,12,Office Supplies,Art,405,7728,555,1068,2013-09-05,Tia Metcalfe,Martigues,France,Central,Consumer,2013-09-07,Priority,5.053728,43.404811
AZ-2013-2573361,218,90,5,Office Supplies,Storage,128,1090,128,450,2013-09-05,Tia Metcalfe,Martigues,France,Central,Consumer,2013-09-07,Priority,5.053728,43.404811
AZ-2013-2573361,71,14,5,Office Supplies,Fasteners,57,355,57,70,2013-09-05,Tia Metcalfe,Martigues,France,Central,Consumer,2013-09-07,Priority,5.053728,43.404811
AZ-2011-5082038,237,35,7,Office Supplies,Paper,202,1659,202,245,2011-06-28,Lane Taylor,Anglet,France,Central,Corporate,2011-07-01,Priority,-1.514699,43.481402
AZ-2014-8257707,63,14,2,Office Supplies,Supplies,49,126,49,28,2014-11-04,Sienna Williamson,Bayonne,France,Central,Corporate,2014-11-07,Priority,-1.474841,43.492949
AZ-2011-5185285,551,98,3,Office Supplies,Storage,453,1653,453,294,2011-03-26,Samuel Thomas,Castres,France,Central,Consumer,2011-03-28,Priority,2.241295,43.606214
AZ-2013-5548101,137,22,3,Office Supplies,Art,115,411,115,66,2013-01-02,Jasper Neighbour,Grasse,France,Central,Corporate,2013-01-05,Priority,6.926492,43.660153
AZ-2014-6271247,137,63,3,Office Supplies,Art,74,411,74,189,2014-08-02,Blake Lymburner,Cagnes-sur-Mer,France,Central,Consumer,2014-08-05,Priority,7.14882,43.663739
AZ-2014-6271247,109,35,6,Office Supplies,Paper,74,654,74,210,2014-08-02,Blake Lymburner,Cagnes-sur-Mer,France,Central,Consumer,2014-08-05,Priority,7.14882,43.663739
AZ-2014-6271247,18,3,2,Office Supplies,Binders,15,36,15,6,2014-08-02,Blake Lymburner,Cagnes-sur-Mer,France,Central,Consumer,2014-08-05,Priority,7.14882,43.663739
AZ-2012-6369944,79,39,3,Office Supplies,Envelopes,40,237,40,117,2012-08-14,Brandon Kirby,Mont-de-Marsan,France,Central,Home Office,2012-08-17,Priority,-0.499782,43.893485
AZ-2014-2987514,71,19,3,Office Supplies,Paper,52,213,52,57,2014-04-06,Nate Dacey,Avignon,France,Central,Consumer,2014-04-08,Priority,4.805528,43.949317
AZ-2014-2987514,328,35,2,Technology,Copiers,293,656,293,70,2014-04-06,Nate Dacey,Avignon,France,Central,Consumer,2014-04-08,Priority,4.805528,43.949317
AZ-2011-2273790,185,17,7,Office Supplies,Art,168,1295,168,119,2011-08-11,Leah Barrett,Bologna,Italy,South,Consumer,2011-08-13,Priority,11.3426163,44.494887
BN-2011-7883641,55,3,3,Office Supplies,Paper,52,165,52,9,2011-01-24,William Horton,Bologna,Italy,South,Consumer,2011-01-26,Priority,11.3426163,44.494887
BN-2011-7883641,54,8,5,Office Supplies,Labels,46,270,46,40,2011-01-24,William Horton,Bologna,Italy,South,Consumer,2011-01-26,Priority,11.3426163,44.494887
AZ-2011-2273790,155,28,3,Office Supplies,Binders,127,465,127,84,2011-08-11,Leah Barrett,Bologna,Italy,South,Consumer,2011-08-13,Priority,11.3426163,44.494887
BN-2011-7883641,41,3,4,Office Supplies,Fasteners,38,164,38,12,2011-01-24,William Horton,Bologna,Italy,South,Consumer,2011-01-26,Priority,11.3426163,44.494887
AZ-2013-8064261,3979,1990,7,Office Supplies,Appliances,1989,27853,1989,13930,2013-07-08,Angie Massengill,Bologna,Italy,South,Consumer,2013-07-11,Priority,11.3426163,44.494887
AZ-2013-8064261,189,40,4,Furniture,Furnishings,149,756,149,160,2013-07-08,Angie Massengill,Bologna,Italy,South,Consumer,2013-07-11,Priority,11.3426163,44.494887
AZ-2014-1670847,578,231,4,Technology,Copiers,347,2312,347,924,2014-08-23,Joshua Romero,Bordeaux,France,Central,Consumer,2014-08-25,Priority,-0.57918,44.837789
AZ-2013-2243804,84,10,4,Office Supplies,Storage,74,336,74,40,2013-07-23,Lydia Webster,Bordeaux,France,Central,Consumer,2013-07-24,Priority,-0.57918,44.837789
AZ-2012-8140932,99,24,2,Office Supplies,Art,75,198,75,48,2012-12-31,Dominic Scott,Lormont,France,Central,Consumer,2013-01-02,Priority,-0.523108,44.880163
AZ-2012-8140932,274,103,2,Furniture,Bookcases,171,548,171,206,2012-12-31,Dominic Scott,Lormont,France,Central,Consumer,2013-01-02,Priority,-0.523108,44.880163
AZ-2012-8140932,55,21,5,Office Supplies,Fasteners,34,275,34,105,2012-12-31,Dominic Scott,Lormont,France,Central,Consumer,2013-01-02,Priority,-0.523108,44.880163
AZ-2011-6819869,90,36,3,Office Supplies,Binders,54,270,54,108,2011-06-17,Josh Wilkinson,Lormont,France,Central,Corporate,2011-06-19,Priority,-0.523108,44.880163
AZ-2014-6107524,238,91,6,Office Supplies,Art,58,1428,147,546,2014-01-14,Chloe Miller,Turin,Italy,South,Consumer,2014-01-16,Priority,7.6868565,45.070312
AZ-2013-4084641,137,63,3,Office Supplies,Art,74,411,74,189,2013-12-20,Nicholas Carey,Turin,Italy,South,Consumer,2013-12-23,Priority,7.6868565,45.070312
AZ-2014-6107524,97,14,2,Office Supplies,Paper,83,194,83,28,2014-01-14,Chloe Miller,Turin,Italy,South,Consumer,2014-01-16,Priority,7.6868565,45.070312
AZ-2014-6107524,29,10,4,Office Supplies,Binders,19,116,19,40,2014-01-14,Chloe Miller,Turin,Italy,South,Consumer,2014-01-16,Priority,7.6868565,45.070312
AZ-2014-6107524,2847,712,8,Technology,Copiers,2135,22776,2135,5696,2014-01-14,Chloe Miller,Turin,Italy,South,Consumer,2014-01-16,Priority,7.6868565,45.070312
AZ-2013-4084641,125,15,3,Office Supplies,Supplies,110,375,110,45,2013-12-20,Nicholas Carey,Turin,Italy,South,Consumer,2013-12-23,Priority,7.6868565,45.070312
AZ-2013-4084641,1817,799,5,Furniture,Bookcases,1018,9085,1018,3995,2013-12-20,Nicholas Carey,Turin,Italy,South,Consumer,2013-12-23,Priority,7.6868565,45.070312
AZ-2014-6107524,59,10,4,Office Supplies,Fasteners,49,236,49,40,2014-01-14,Chloe Miller,Turin,Italy,South,Consumer,2014-01-16,Priority,7.6868565,45.070312
AZ-2012-2884340,99,41,5,Office Supplies,Art,58,495,58,205,2012-05-14,Lori Miller,Cremona,Italy,South,Consumer,2012-05-17,Priority,10.0226511,45.133249
AZ-2012-2884340,42,12,5,Office Supplies,Binders,30,210,30,60,2012-05-14,Lori Miller,Cremona,Italy,South,Consumer,2012-05-17,Priority,10.0226511,45.133249
AZ-2012-2884340,170,73,2,Technology,Accessories,97,340,97,146,2012-05-14,Lori Miller,Cremona,Italy,South,Consumer,2012-05-17,Priority,10.0226511,45.133249
AZ-2011-617423,297,98,7,Office Supplies,Art,69,2079,199,686,2011-01-05,Daniel Burke,Echirolles,France,Central,Home Office,2011-01-07,Priority,5.718034,45.142151
AZ-2013-5029769,159,73,3,Office Supplies,Binders,86,477,86,219,2013-05-10,Alice Black,Albertville,France,Central,Home Office,2013-05-13,Priority,6.392726,45.675535
AZ-2014-3489537,136,57,4,Office Supplies,Paper,79,544,79,228,2014-09-19,Walter Coley,Cognac,France,Central,Consumer,2014-09-22,Priority,-0.328744,45.691046
AZ-2014-3489537,553,110,3,Office Supplies,Storage,443,1659,443,330,2014-09-19,Walter Coley,Cognac,France,Central,Consumer,2014-09-22,Priority,-0.328744,45.691046
AZ-2011-7659767,507,175,4,Furniture,Chairs,332,2028,332,700,2011-04-04,Alexandra Macdonald,Saint-Priest,France,Central,Corporate,2011-04-06,Priority,4.947071,45.698938
AZ-2012-8977452,151,13,2,Furniture,Chairs,138,302,138,26,2012-11-05,Thomas Stephens,Saint-Priest,France,Central,Corporate,2012-11-06,Priority,4.947071,45.698938
AZ-2013-9938365,101,31,2,Furniture,Furnishings,70,202,70,62,2013-06-13,Thomas Shepherd,Lyon,France,Central,Corporate,2013-06-14,Priority,4.835659,45.764043
AZ-2013-4950789,70,6,4,Office Supplies,Art,64,280,64,24,2013-08-05,Melissa Bean,Lyon,France,Central,Home Office,2013-08-08,Priority,4.835659,45.764043
AZ-2014-3025995,138,58,7,Office Supplies,Art,80,966,80,406,2014-11-07,Benjamin Humphries,Clermont-Ferrand,France,Central,Consumer,2014-11-09,Priority,3.087025,45.777222
AZ-2014-6094082,81,41,5,Office Supplies,Fasteners,40,405,40,205,2014-08-09,Lewis Greenwood,Vichy,France,Central,Consumer,2014-08-11,Priority,3.425488,46.131859
AZ-2011-2948812,237,83,8,Office Supplies,Art,154,1896,154,664,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2011-2948812,104,25,9,Office Supplies,Binders,79,936,79,225,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2011-2948812,29,9,3,Office Supplies,Storage,20,87,20,27,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2011-2948812,578,129,4,Technology,Machines,449,2312,449,516,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2011-2948812,104,0,3,Office Supplies,Supplies,104,312,104,0,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2011-2948812,58,27,3,Office Supplies,Fasteners,31,174,31,81,2011-06-06,Eva Butler,Oyonnax,France,Central,Corporate,2011-06-09,Priority,5.655335,46.257773
AZ-2014-783246,346,108,3,Furniture,Chairs,238,1038,238,324,2014-02-06,Sam Rees,Cholet,France,Central,Home Office,2014-02-08,Priority,-0.879787,47.059407
AZ-2014-783246,17,7,3,Office Supplies,Binders,10,51,10,21,2014-02-06,Sam Rees,Cholet,France,Central,Home Office,2014-02-08,Priority,-0.879787,47.059407
AZ-2013-6551500,2900,928,7,Furniture,Bookcases,1972,20300,1972,6496,2013-11-27,Peter Daly,Graz,Austria,Central,Consumer,2013-11-29,Priority,15.439504,47.070714
AZ-2012-3133492,486,135,3,Furniture,Chairs,351,1458,351,405,2012-07-16,Jude Leonard,Bourges,France,Central,Consumer,2012-07-19,Priority,2.398782,47.081012
AZ-2012-3133492,187,59,3,Technology,Phones,128,561,128,177,2012-07-16,Jude Leonard,Bourges,France,Central,Consumer,2012-07-19,Priority,2.398782,47.081012
AZ-2012-3133492,16,6,2,Office Supplies,Binders,10,32,10,12,2012-07-16,Jude Leonard,Bourges,France,Central,Consumer,2012-07-19,Priority,2.398782,47.081012
AZ-2012-3133492,85,5,6,Office Supplies,Fasteners,80,510,80,30,2012-07-16,Jude Leonard,Bourges,France,Central,Consumer,2012-07-19,Priority,2.398782,47.081012
AZ-2014-3032977,96,35,3,Office Supplies,Binders,61,288,61,105,2014-09-10,Audrey Knowles,Nantes,France,Central,Consumer,2014-09-13,Priority,-1.553621,47.218371
AZ-2014-9749362,156,21,3,Furniture,Chairs,135,468,135,63,2014-04-13,Harriet Chadwick,Nantes,France,Central,Corporate,2014-04-14,Priority,-1.553621,47.218371
AZ-2014-9749362,537,107,3,Office Supplies,Storage,430,1611,430,321,2014-04-13,Harriet Chadwick,Nantes,France,Central,Corporate,2014-04-14,Priority,-1.553621,47.218371
AZ-2014-8090546,173,69,3,Furniture,Chairs,104,519,104,207,2014-05-21,Charlie Brooks,Dijon,France,Central,Consumer,2014-05-23,Priority,5.04148,47.322047
AZ-2011-8642559,165,58,3,Office Supplies,Art,107,495,107,174,2011-11-15,Archer Hort,Vannes,France,Central,Consumer,2011-11-18,Priority,-2.760847,47.658236
AZ-2011-8642559,147,53,3,Office Supplies,Binders,94,441,94,159,2011-11-15,Archer Hort,Vannes,France,Central,Consumer,2011-11-18,Priority,-2.760847,47.658236
AZ-2013-5618909,154,41,1,Furniture,Bookcases,113,154,113,41,2013-02-06,Shannon Howe,Vannes,France,Central,Consumer,2013-02-08,Priority,-2.760847,47.658236
AZ-2014-2032724,43,14,7,Office Supplies,Binders,17,301,29,98,2014-10-17,Jacob Carter,Concarneau,France,Central,Consumer,2014-10-20,Priority,-3.920734,47.872834
AZ-2014-2032724,530,118,3,Furniture,Bookcases,412,1590,412,354,2014-10-17,Jacob Carter,Concarneau,France,Central,Consumer,2014-10-20,Priority,-3.920734,47.872834
AZ-2012-962050,88,16,4,Office Supplies,Art,72,352,72,64,2012-02-13,Angie Massengill,Quimper,France,Central,Consumer,2012-02-16,Priority,-4.097899,47.997542
AZ-2012-962050,100,11,2,Furniture,Chairs,89,200,89,22,2012-02-13,Angie Massengill,Quimper,France,Central,Consumer,2012-02-16,Priority,-4.097899,47.997542
AZ-2012-962050,113,26,4,Office Supplies,Binders,80,452,87,104,2012-02-13,Angie Massengill,Quimper,France,Central,Consumer,2012-02-16,Priority,-4.097899,47.997542
AZ-2014-2056021,43,1,2,Office Supplies,Storage,42,86,42,2,2014-03-31,Nicole Nash,Quimper,France,Central,Consumer,2014-04-03,Priority,-4.097899,47.997542
AZ-2012-962050,248,25,5,Office Supplies,Storage,223,1240,223,125,2012-02-13,Angie Massengill,Quimper,France,Central,Consumer,2012-02-16,Priority,-4.097899,47.997542
AZ-2012-8459851,28,11,2,Office Supplies,Storage,17,56,17,22,2012-11-23,Adam Harte,Brest,France,Central,Corporate,2012-11-26,Priority,-4.486076,48.390394
AZ-2012-8459851,76,20,3,Office Supplies,Supplies,56,228,56,60,2012-11-23,Adam Harte,Brest,France,Central,Corporate,2012-11-26,Priority,-4.486076,48.390394
AZ-2013-267160,463,105,9,Office Supplies,Art,248,4167,358,945,2013-05-30,Owen Howell,Offenburg,Germany,Central,Home Office,2013-06-02,Priority,7.9498017,48.473451
AZ-2013-267160,628,213,7,Technology,Phones,415,4396,415,1491,2013-05-30,Owen Howell,Offenburg,Germany,Central,Home Office,2013-06-02,Priority,7.9498017,48.473451
AZ-2013-267160,85,3,3,Technology,Accessories,82,255,82,9,2013-05-30,Owen Howell,Offenburg,Germany,Central,Home Office,2013-06-02,Priority,7.9498017,48.473451
AZ-2012-9669717,184,39,13,Office Supplies,Binders,145,2392,145,507,2012-09-07,Josh Wilkinson,Schiltigheim,France,Central,Corporate,2012-09-09,Priority,7.748453,48.605226
AZ-2014-8568817,259,47,5,Office Supplies,Binders,212,1295,212,235,2014-09-11,Amber Adams,Schiltigheim,France,Central,Corporate,2014-09-12,Priority,7.748453,48.605226
AZ-2014-8568817,33,1,2,Office Supplies,Supplies,32,66,32,2,2014-09-11,Amber Adams,Schiltigheim,France,Central,Corporate,2014-09-12,Priority,7.748453,48.605226
AZ-2013-6928032,27,6,2,Office Supplies,Paper,21,54,21,12,2013-12-20,Paige Bibi,Evry,France,Central,Home Office,2013-12-22,Priority,2.441782,48.629828
AZ-2013-6928032,11,3,1,Office Supplies,Binders,8,11,8,3,2013-12-20,Paige Bibi,Evry,France,Central,Home Office,2013-12-22,Priority,2.441782,48.629828
AZ-2014-758467,71,4,5,Office Supplies,Fasteners,67,355,67,20,2014-09-23,Jason Roger,Rambouillet,France,Central,Corporate,2014-09-25,Priority,1.829079,48.643868
AZ-2014-758467,749,307,7,Furniture,Furnishings,442,5243,442,2149,2014-09-23,Jason Roger,Rambouillet,France,Central,Corporate,2014-09-25,Priority,1.829079,48.643868
AZ-2011-3149617,999,70,4,Technology,Copiers,929,3996,929,280,2011-09-27,David Harney,Saint-Malo,France,Central,Corporate,2011-09-29,Priority,-2.025674,48.649337
AZ-2012-2187904,1003,354,7,Technology,Copiers,649,7021,649,2478,2012-12-14,Gilbert Montgomery,Grigny,France,Central,Consumer,2012-12-16,Priority,2.385166,48.656473
AZ-2012-2187904,99,10,2,Office Supplies,Envelopes,89,198,89,20,2012-12-14,Gilbert Montgomery,Grigny,France,Central,Consumer,2012-12-16,Priority,2.385166,48.656473
AZ-2013-2184439,302,121,7,Office Supplies,Storage,181,2114,181,847,2013-04-02,Kayla Tearle,Nancy,France,Central,Corporate,2013-04-05,Priority,6.184417,48.692054
AZ-2013-6565127,204,77,12,Office Supplies,Paper,127,2448,127,924,2013-11-22,Sebastian Barber,Palaiseau,France,Central,Home Office,2013-11-24,Priority,2.245748,48.714509
AZ-2013-2010603,55,26,1,Office Supplies,Art,29,55,29,26,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2013-2010603,194,14,3,Technology,Phones,180,582,180,42,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2013-2010603,141,0,5,Office Supplies,Binders,141,705,141,0,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2013-2010603,242,100,2,Office Supplies,Storage,142,484,142,200,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2013-2010603,339,95,6,Furniture,Furnishings,244,2034,244,570,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2013-2010603,339,95,6,Furniture,Furnishings,244,2034,244,570,2013-11-16,Jasmine Slater,Dreux,France,Central,Corporate,2013-11-19,Priority,1.370889,48.736134
AZ-2012-8516035,184,33,1,Office Supplies,Storage,151,184,151,33,2012-08-04,Adam Harte,Flers,France,Central,Corporate,2012-08-06,Priority,-0.575794,48.750059
AZ-2013-8774500,1243,345,3,Furniture,Chairs,898,3729,898,1035,2013-06-17,Alice Currie,Antony,France,Central,Consumer,2013-06-19,Priority,2.302553,48.759255
AZ-2013-8774500,53,3,3,Office Supplies,Storage,50,159,50,9,2013-06-17,Alice Currie,Antony,France,Central,Consumer,2013-06-19,Priority,2.302553,48.759255
AZ-2013-8774500,1244,448,5,Technology,Accessories,796,6220,796,2240,2013-06-17,Alice Currie,Antony,France,Central,Consumer,2013-06-19,Priority,2.302553,48.759255
AZ-2014-6559589,162,55,3,Office Supplies,Art,107,486,107,165,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,120,1,1,Furniture,Chairs,119,120,119,1,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,246,98,5,Office Supplies,Binders,148,1230,148,490,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-8676068,43,17,1,Office Supplies,Storage,26,43,26,17,2014-08-20,Evie Rees,Fontenay-aux-Roses,France,Central,Consumer,2014-08-23,Priority,2.287181,48.789776
AZ-2014-6559589,88,20,2,Office Supplies,Storage,68,176,68,40,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,88,19,2,Office Supplies,Supplies,69,176,69,38,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2014-6559589,139,21,3,Technology,Accessories,118,417,118,63,2014-11-12,Natasha Sykes,Fontenay-aux-Roses,France,Central,Consumer,2014-11-14,Priority,2.287181,48.789776
AZ-2013-8360642,1623,134,3,Technology,Phones,1489,4869,1489,402,2013-04-05,Kyle Nash,Clamart,France,Central,Consumer,2013-04-08,Priority,2.257289,48.799815
AZ-2013-8360642,38,6,2,Furniture,Furnishings,32,76,32,12,2013-04-05,Kyle Nash,Clamart,France,Central,Consumer,2013-04-08,Priority,2.257289,48.799815
AZ-2013-5764612,158,30,3,Office Supplies,Art,128,474,128,90,2013-12-07,Claire Dilke,Meudon,France,Central,Consumer,2013-12-10,Priority,2.23847,48.812995
AZ-2013-5764612,272,44,6,Office Supplies,Storage,86,1632,228,264,2013-12-07,Claire Dilke,Meudon,France,Central,Consumer,2013-12-10,Priority,2.23847,48.812995
AZ-2013-5764612,214,18,3,Technology,Machines,196,642,196,54,2013-12-07,Claire Dilke,Meudon,France,Central,Consumer,2013-12-10,Priority,2.23847,48.812995
AZ-2014-320668,138,11,5,Office Supplies,Art,127,690,127,55,2014-11-27,Sandra Hooks,Ivry-sur-Seine,France,Central,Corporate,2014-11-29,Priority,2.38822,48.813055
AZ-2014-320668,248,72,16,Office Supplies,Binders,129,3968,176,1152,2014-11-27,Sandra Hooks,Ivry-sur-Seine,France,Central,Corporate,2014-11-29,Priority,2.38822,48.813055
AZ-2014-320668,676,195,5,Furniture,Bookcases,481,3380,481,975,2014-11-27,Sandra Hooks,Ivry-sur-Seine,France,Central,Corporate,2014-11-29,Priority,2.38822,48.813055
AZ-2014-320668,776,140,3,Technology,Accessories,636,2328,636,420,2014-11-27,Sandra Hooks,Ivry-sur-Seine,France,Central,Corporate,2014-11-29,Priority,2.38822,48.813055
AZ-2013-308992,278,62,3,Technology,Machines,216,834,216,186,2013-02-12,Lucas Warren,Haguenau,France,Central,Consumer,2013-02-14,Priority,7.79125,48.813288
AZ-2012-3505333,593,70,5,Technology,Phones,523,2965,523,350,2012-10-18,Lilly Le Grand,Montrouge,France,Central,Home Office,2012-10-21,Priority,2.317384,48.816363
AZ-2014-3853517,249,17,5,Office Supplies,Paper,232,1245,232,85,2014-01-03,Lilian Rodgers,Noisy-le-Grand,France,Central,Consumer,2014-01-04,Priority,2.55261,48.848579
AZ-2011-5822789,108,37,2,Office Supplies,Art,71,216,71,74,2011-03-07,Niamh Mann,Paris,France,Central,Consumer,2011-03-08,Priority,2.3522219,48.856614
AZ-2011-6783792,83,31,6,Office Supplies,Binders,52,498,52,186,2011-11-08,Tyson Brookman,Paris,France,Central,Consumer,2011-11-10,Priority,2.3522219,48.856614
AZ-2011-9670304,676,81,14,Office Supplies,Binders,595,9464,595,1134,2011-12-02,Harry Josephson,Paris,France,Central,Consumer,2011-12-03,Priority,2.3522219,48.856614
AZ-2011-9670304,379,152,3,Technology,Copiers,227,1137,227,456,2011-12-02,Harry Josephson,Paris,France,Central,Consumer,2011-12-03,Priority,2.3522219,48.856614
AZ-2011-9670304,219,82,5,Technology,Machines,137,1095,137,410,2011-12-02,Harry Josephson,Paris,France,Central,Consumer,2011-12-03,Priority,2.3522219,48.856614
AZ-2014-3303023,103,39,6,Office Supplies,Fasteners,64,618,64,234,2014-08-08,Corey Norton,Paris,France,Central,Consumer,2014-08-11,Priority,2.3522219,48.856614
AZ-2011-9670304,31,13,1,Technology,Accessories,18,31,18,13,2011-12-02,Harry Josephson,Paris,France,Central,Consumer,2011-12-03,Priority,2.3522219,48.856614
AZ-2014-3303023,1953,332,9,Technology,Accessories,1484,17577,1621,2988,2014-08-08,Corey Norton,Paris,France,Central,Consumer,2014-08-11,Priority,2.3522219,48.856614
AZ-2013-1059727,36,10,2,Office Supplies,Paper,26,72,26,20,2013-09-27,Daniel Howells,Paris,France,Central,Corporate,2013-09-28,Priority,2.3522219,48.856614
AZ-2011-8742152,689,84,11,Furniture,Chairs,605,7579,605,924,2011-11-30,Amelie North,Paris,France,Central,Corporate,2011-12-01,Priority,2.3522219,48.856614
AZ-2011-3223139,215,17,3,Furniture,Chairs,198,645,198,51,2011-08-09,Anna Moreton,Paris,France,Central,Corporate,2011-08-10,Priority,2.3522219,48.856614
AZ-2011-8742152,62,6,5,Office Supplies,Binders,56,310,56,30,2011-11-30,Amelie North,Paris,France,Central,Corporate,2011-12-01,Priority,2.3522219,48.856614
AZ-2011-3223139,59,29,2,Office Supplies,Envelopes,30,118,30,58,2011-08-09,Anna Moreton,Paris,France,Central,Corporate,2011-08-10,Priority,2.3522219,48.856614
AZ-2012-9222896,201,98,4,Furniture,Furnishings,103,804,103,392,2012-12-12,Angus De Groot,Paris,France,Central,Corporate,2012-12-13,Priority,2.3522219,48.856614
AZ-2014-8432869,162,20,3,Furniture,Chairs,142,486,142,60,2014-08-26,Mia McLean,Neuilly-sur-Seine,France,Central,Corporate,2014-08-29,Priority,2.26851,48.884831
